lea_number,lea_name,school_number,school_name,nces_number,number_academic_year,star_rating,total_earned_points_percent,percentile_rank_elementary,percentile_rank_middle,percentile_rank_high,address,city,lat,lon
21,Washington,2102,Northern Middle,240066001276,2018,3,58,NA,53,NA,701 Northern Ave,Hagerstown,39.665311,-77.713785
21,Washington,2501,Western Heights Middle,240066001293,2018,3,53,NA,38,NA,1300 Marshall St,Hagerstown,39.659953,-77.728974
21,Washington,2503,Salem Avenue Elementary,240066001283,2018,4,73,78,NA,NA,1323 Salem Ave Ext,Hagerstown,39.656461,-77.737159
21,Washington,2601,Lincolnshire Elementary,240066001273,2018,3,59,34,NA,NA,17545 Lincolnshire Rd,Hagerstown,39.617488,-77.758891
21,Washington,2602,Hickory Elementary,240066001271,2018,4,61,39,NA,NA,11101 Hickory School Rd,Williamsport,39.618935,-77.776106
21,Washington,2701,Fountaindale Elementary,240066001266,2018,4,72,74,NA,NA,901 Northern Ave,Hagerstown,39.668664,-77.718449
22,Wicomico,0102,Mardela Middle & High,240069001306,2018,4,70,NA,71,79,24940 Delmar Rd,Mardela Springs,38.465373,-75.747118
22,Wicomico,0106,Northwestern Elementary,240069001308,2018,4,73,80,NA,NA,9975 Sharptown Rd,Mardela Springs,38.469175,-75.749054
22,Wicomico,0406,Pittsville Elementary & Middle,240069001312,2018,4,63,32,79,NA,34404 Old Ocean City Rd,Pittsville,38.391921,-75.418929
22,Wicomico,0510,Wicomico Middle,240069001319,2018,3,53,NA,38,NA,635 E Main St,Salisbury,38.366324,-75.588887
22,Wicomico,0512,East Salisbury Elementary,240069001301,2018,4,61,40,NA,NA,1201 Old Ocean City Rd,Salisbury,38.374164,-75.574686
22,Wicomico,0513,Wicomico High,240069001320,2018,3,50,NA,NA,32,201 Long Avenue,Salisbury,38.365062,-75.579421
22,Wicomico,0515,Glen Avenue School,240069001304,2018,4,62,45,NA,NA,1615 Glen Ave,Salisbury,38.359739,-75.563789
22,Wicomico,0520,Wicomico County Evening High,240069001088,2018,1,24,NA,NA,2,201 Long Ave,Salisbury,38.365066,-75.579455
22,Wicomico,0905,North Salisbury Elementary,240069001307,2018,4,68,64,NA,NA,1213 Emerson Ave,Salisbury,38.37892,-75.592647
22,Wicomico,0906,Pemberton Elementary,240069001310,2018,4,71,70,NA,NA,1300 Pemberton Dr,Salisbury,38.364627,-75.619695
22,Wicomico,0910,Salisbury Middle,240069001145,2018,3,53,NA,39,NA,607 Morris St,Salisbury,38.382436,-75.605838
22,Wicomico,1103,Delmar Elementary,240069001300,2018,4,63,47,NA,NA,811 S Second Street,Delmar,38.447909,-75.575244
22,Wicomico,1305,Pinehurst Elementary,240069001311,2018,4,67,60,NA,NA,520 S Pinehurst Ave,Salisbury,38.351421,-75.613642
22,Wicomico,1306,Prince Street School,240069001314,2018,4,64,49,NA,NA,400 Prince Street,Salisbury,38.355586,-75.58927
22,Wicomico,1307,James M. Bennett High,240069001305,2018,3,55,NA,NA,38,300 E College Avenue,Salisbury,38.346647,-75.590766
22,Wicomico,1308,Bennett Middle,240069001299,2018,3,55,NA,45,NA,532 S. Division Street,Fruitland,38.315788,-75.629407
22,Wicomico,1309,Parkside High,240069001309,2018,3,57,NA,NA,42,1015 Beaglin Park Dr,Salisbury,38.349646,-75.573275
22,Wicomico,1502,Westside Intermediate,240069001149,2018,4,68,64,NA,NA,8000 Quantico Rd,Hebron,38.414046,-75.695721
22,Wicomico,1602,Fruitland Intermediate,240069001303,2018,4,66,55,NA,NA,208 W Main St,Fruitland,38.325165,-75.622929
23,Worcester,0107,Pocomoke High,240072001330,2018,4,61,NA,NA,51,1817 Old Virginia Rd,Pocomoke City,38.059829,-75.552657
23,Worcester,0108,Pocomoke Middle,240072001329,2018,4,64,57,63,NA,800 8th St,Pocomoke City,38.066723,-75.566603
23,Worcester,0207,Snow Hill High,240072001334,2018,4,73,NA,NA,77,305 S Church St,Snow Hill,38.169082,-75.389752
23,Worcester,0208,Snow Hill Middle,240072001333,2018,4,64,38,78,NA,522 Coulbourne Ln,Snow Hill,38.167075,-75.39741
23,Worcester,0308,Stephen Decatur Middle,240072000880,2018,4,63,NA,67,NA,9815 Seahawk Rd,Berlin,38.337647,-75.189566
23,Worcester,0310,Stephen Decatur High,240072001335,2018,4,68,NA,NA,67,9913 Seahawk Rd,Berlin,38.341732,-75.190261
23,Worcester,0311,Berlin Intermediate,240072001323,2018,4,65,54,NA,NA,309 Franklin Ave,Berlin,38.330911,-75.211397
23,Worcester,0901,Buckingham Elementary,240072001325,2018,4,63,48,NA,NA,100 Buckingham Rd,Berlin,38.320749,-75.221892
23,Worcester,1001,Ocean City Elementary,240072001327,2018,4,73,78,NA,NA,12828 Center Dr,Ocean City,38.34689,-75.107585
30,Baltimore City,0004,Steuart Hill Academic Academy,240009000319,2018,3,52,21,NA,NA,30 S Gilmor St,Baltimore,39.28681,-76.642603
30,Baltimore City,0007,Cecil Elementary,240009000169,2018,2,42,10,NA,NA,2000 Cecil Ave,Baltimore,39.313231,-76.605595
30,Baltimore City,0008,City Springs Elementary,240009000175,2018,3,46,12,28,NA,100 S Caroline St,Baltimore,39.289562,-76.597372
30,Baltimore City,0010,James McHenry Elementary,240009000253,2018,2,37,1,24,NA,31 S Schroeder St,Baltimore,39.287397,-76.63347
30,Baltimore City,0011,Eutaw-Marshburn Elementary,240009000196,2018,1,21,1,NA,NA,1624 Eutaw Pl,Baltimore,39.30643,-76.629933
30,Baltimore City,0012,Lakeland Elementary/Middle,240009000264,2018,4,63,36,72,NA,2921 Stranden Rd,Baltimore,39.253704,-76.644853
30,Baltimore City,0013,Tench Tilghman Elementary,240009000320,2018,4,62,34,72,NA,600 N Patterson Park Ave,Baltimore,39.297955,-76.585407
30,Baltimore City,0015,Stadium School,240009000571,2018,3,50,NA,31,NA,1300 Gorsuch Ave,Baltimore,39.324955,-76.599449
30,Baltimore City,0016,Johnston Square Elementary,240009000258,2018,2,34,3,NA,NA,1101 Valley St,Baltimore,39.303559,-76.604551
30,Baltimore City,0021,Hilton Elementary,240009000246,2018,2,35,4,NA,NA,3301 Carlisle Ave,Baltimore,39.319164,-76.6739
30,Baltimore City,0022,George Washington Elementary,240009000220,2018,2,43,11,NA,NA,800 Scott St,Baltimore,39.281104,-76.62918
30,Baltimore City,0023,Wolfe Street Academy,240009000215,2018,4,68,62,NA,NA,245 S Wolfe St,Baltimore,39.288038,-76.589902
30,Baltimore City,0027,Commodore John Rogers Elementary,240009000180,2018,2,42,8,19,NA,100 N Chester St,Baltimore,39.293568,-76.587934
30,Baltimore City,0028,William Pinderhughes Elementary,240009000335,2018,1,28,0,14,NA,701 Gold Street,Baltimore,39.306319,-76.640584
30,Baltimore City,0029,Matthew A. Henson Elementary,240009000278,2018,1,29,2,NA,NA,1600 N Payson St,Baltimore,39.307052,-76.650026
30,Baltimore City,0031,Coldstream Park Elementary,240009000178,2018,2,30,2,4,NA,1400 Exeter Hall Ave,Baltimore,39.321693,-76.60265
30,Baltimore City,0034,Charles Carroll Barrister Elementary,240009000153,2018,4,63,47,NA,NA,1327 Washington Blvd,Baltimore,39.279725,-76.636009
30,Baltimore City,0035,Harlem Park Elementary,240009000239,2018,1,18,0,2,NA,1401 W Lafayette Ave,Baltimore,39.297961,-76.640904
30,Baltimore City,0037,Harford Heights Elementary,240009001153,2018,2,39,6,NA,NA,1919 N Broadway,Baltimore,39.313387,-76.594055
30,Baltimore City,0039,Dallas F. Nicholas Sr. Elementary,240009000184,2018,2,42,9,NA,NA,201 E 21st St,Baltimore,39.312954,-76.61352
30,Baltimore City,0044,Montebello Elementary,240009000281,2018,2,37,3,16,NA,2040 E 32nd St,Baltimore,39.328258,-76.585525
30,Baltimore City,0045,Federal Hill Preparatory School,240009000201,2018,4,69,65,NA,NA,1040 William St,Baltimore,39.277598,-76.611175
30,Baltimore City,0047,Hampstead Hill Academy,240009000234,2018,5,79,89,96,NA,500 S Linwood Ave,Baltimore,39.286074,-76.576082
30,Baltimore City,0050,Abbottston Elementary,240009000143,2018,4,61,41,NA,NA,1300 Gorsuch Ave,Baltimore,39.325007,-76.599438
30,Baltimore City,0051,Waverly Elementary,240009000329,2018,2,37,4,11,NA,3400 Ellerslie Ave,Baltimore,39.330264,-76.604149
30,Baltimore City,0053,Margaret Brent Elementary,240009000276,2018,3,48,18,21,NA,100 E 26th St,Baltimore,39.319727,-76.615181
30,Baltimore City,0054,Barclay Elementary/Middle,240009000152,2018,2,32,2,9,NA,2900 Barclay St,Baltimore,39.323729,-76.611441
30,Baltimore City,0055,Hampden,240009000233,2018,3,56,30,45,NA,3608 Chestnut Ave,Baltimore,39.332121,-76.629957
30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,240009000149,2018,1,23,0,5,NA,3935 Hilton Rd,Baltimore,39.331016,-76.667553
30,Baltimore City,0060,Gwynns Falls Elementary,240009000229,2018,2,41,8,NA,NA,2700 Gwynns Falls Pky,Baltimore,39.315174,-76.66328
30,Baltimore City,0061,Dorothy I. Height Elementary School,240009000256,2018,2,39,7,NA,NA,2235 N Fulton Avenue,Baltimore,39.311293,-76.632676
30,Baltimore City,0062,Edgecombe Circle Elementary,240009000192,2018,2,38,5,NA,NA,2835 Virginia Ave,Baltimore,39.344697,-76.662775
30,Baltimore City,0063,Rosemont Elementary,240009000307,2018,2,42,12,10,NA,2777 Presstman St,Baltimore,39.304342,-76.662709
30,Baltimore City,0064,Liberty Elementary,240009000270,2018,2,42,10,NA,NA,3901 Maine Ave,Baltimore,39.325973,-76.683486
30,Baltimore City,0066,Mount Royal Elementary/Middle,240009000285,2018,2,43,14,14,NA,121 Mc Mechen St,Baltimore,39.30899,-76.624241
30,Baltimore City,0067,Edgewood Elementary,240009000193,2018,2,42,9,NA,NA,1900 Edgewood St,Baltimore,39.309072,-76.676455
30,Baltimore City,0073,Sarah M. Roach Elementary,240009000312,2018,3,49,18,NA,NA,3434 Old Frederick Rd,Baltimore,39.282859,-76.67457
30,Baltimore City,0075,Calverton,240009000164,2018,1,16,0,1,NA,1100 Whitmore Ave,Baltimore,39.299915,-76.658519
30,Baltimore City,0076,Francis Scott Key Elementary/Middle,240009000205,2018,3,57,37,40,NA,1425 E Fort Ave,Baltimore,39.268114,-76.59452
30,Baltimore City,0081,North Bend Elementary,240009000602,2018,3,52,22,34,NA,181 North Bend Rd,Baltimore,39.283428,-76.704958
30,Baltimore City,0083,William Paca Elementary,240009000334,2018,2,38,5,NA,NA,200 N Lakewood Ave,Baltimore,39.294872,-76.5796
30,Baltimore City,0084,Thomas Johnson Elementary,240009000323,2018,3,59,60,33,NA,100 E Heath St,Baltimore,39.271087,-76.610823
30,Baltimore City,0085,Fort Worthington Elementary,240009000204,2018,2,32,2,7,NA,2050 N. Wolfe Street,Baltimore,39.307806,-76.578965
30,Baltimore City,0087,Windsor Hills Elementary,240009000337,2018,2,38,2,19,NA,4001 Alto Rd,Baltimore,39.316385,-76.682794
30,Baltimore City,0088,Lyndhurst Elementary,240009000273,2018,2,42,9,NA,NA,210 North Bend Road,Baltimore,39.295019,-76.683536
30,Baltimore City,0089,Rognel Heights Elementary/Middle,240009000305,2018,2,34,1,24,NA,4300 Sidehill Rd,Baltimore,39.298046,-76.692488
30,Baltimore City,0095,Franklin Square Elementary,240009000208,2018,3,47,18,18,NA,1400 W Lexington St,Baltimore,39.291134,-76.640722
30,Baltimore City,0097,Collington Square Elementary,240009000179,2018,2,36,4,8,NA,1409 N Collington Ave,Baltimore,39.307255,-76.586651
30,Baltimore City,0105,Moravia Park,240009000282,2018,3,49,17,NA,NA,6201 Frankford Ave,Baltimore,39.316987,-76.541113
30,Baltimore City,0107,Gilmor Elementary,240009000221,2018,2,42,9,NA,NA,1311 N Gilmor St,Baltimore,39.304237,-76.64291
30,Baltimore City,0122,The Historic Samuel Coleridge-Taylor Elementary,240009000309,2018,2,39,6,NA,NA,507 W Preston St,Baltimore,39.298747,-76.626022
30,Baltimore City,0124,Bay-Brook Elementary,240009000154,2018,2,37,3,15,NA,4301 10th St,Baltimore,39.225579,-76.597641
30,Baltimore City,0125,Furman Templeton Preparatory Academy,240009000211,2018,2,40,8,NA,NA,1200 Pennsylvania Ave,Baltimore,39.299746,-76.630373
30,Baltimore City,0130,Booker T. Washington Middle,240009000160,2018,1,17,NA,1,NA,1301 Mcculloh St,Baltimore,39.303187,-76.627876
30,Baltimore City,0134,Walter P. Carter Elementary,240009000328,2018,3,45,6,32,NA,820 E 43rd St,Baltimore,39.342953,-76.604074
30,Baltimore City,0142,Robert W. Coleman Elementary,240009000303,2018,2,32,3,NA,NA,2400 Windsor Ave,Baltimore,39.312978,-76.655316
30,Baltimore City,0144,James Mosher Elementary,240009000255,2018,2,37,5,NA,NA,2400 W Mosher St,Baltimore,39.299806,-76.65584
30,Baltimore City,0145,Alexander Hamilton Elementary,240009000145,2018,1,28,1,NA,NA,800 Poplar Grove St,Baltimore,39.297597,-76.665837
30,Baltimore City,0150,Mary Ann Winterling Elementary at Bentalou,240009000158,2018,2,39,7,NA,NA,220 N Bentalou St,Baltimore,39.291658,-76.653965
30,Baltimore City,0159,Cherry Hill Elementary/Middle,240009000171,2018,2,32,1,9,NA,834 Roundview Road,Baltimore,39.2481,-76.623659
30,Baltimore City,0160,Dr. Carter Godwin Woodson,240009000167,2018,2,32,2,6,NA,2501 Seabury Rd,Baltimore,39.252041,-76.622416
30,Baltimore City,0164,Arundel Elementary/Middle,240009000148,2018,1,29,1,7,NA,2400 Round Rd,Baltimore,39.251793,-76.627751
30,Baltimore City,0178,Excel Academy @ Francis M. Wood High,240009001343,2018,1,19,NA,NA,1,1001 W Saratoga St,Baltimore,39.292017,-76.634362
30,Baltimore City,0201,Dickey Hill Elementary/Middle,240009000186,2018,3,49,15,31,NA,5025 Dickey Hill Rd,Baltimore,39.311439,-76.703841
30,Baltimore City,0203,Maree Garnett Farring Elementary,240009001363,2018,2,44,19,10,NA,300 Pontiac Ave,Baltimore,39.236842,-76.607028
30,Baltimore City,0204,Mary E. Rodman Elementary,240009000277,2018,3,59,34,NA,NA,3510 W Mulberry St,Baltimore,39.292095,-76.676335
30,Baltimore City,0205,Woodhome Elementary/Middle,240009000339,2018,3,55,30,36,NA,7300 Moyer Ave,Baltimore,39.366815,-76.540579
30,Baltimore City,0206,Furley Elementary,240009000210,2018,3,49,17,NA,NA,4633 Furley Ave,Baltimore,39.328459,-76.552538
30,Baltimore City,0207,Curtis Bay Elementary,240009000183,2018,2,37,4,12,NA,4301 W Bay Ave,Baltimore,39.226176,-76.592959
30,Baltimore City,0210,Hazelwood Elementary/Middle,240009000241,2018,2,39,3,22,NA,4517 Hazelwood Ave,Baltimore,39.338589,-76.538511
30,Baltimore City,0211,Gardenville Elementary,240009000212,2018,2,43,11,NA,NA,5300 Belair Rd,Baltimore,39.338867,-76.552536
30,Baltimore City,0212,Garrett Heights Elementary,240009000213,2018,2,38,4,13,NA,2800 Ailsa Ave,Baltimore,39.349407,-76.569715
30,Baltimore City,0213,Govans Elementary,240009000223,2018,3,49,17,NA,NA,5801 York Rd,Baltimore,39.360731,-76.607797
30,Baltimore City,0214,Guilford Elementary/Middle,240009001428,2018,2,37,9,6,NA,4520 York Rd,Baltimore,39.343973,-76.610666
30,Baltimore City,0215,Highlandtown Elementary #215,240009000243,2018,3,53,33,26,NA,3223 E Pratt St,Baltimore,39.289861,-76.570602
30,Baltimore City,0217,Belmont Elementary,240009000156,2018,3,52,21,NA,NA,1406 N Ellamont St,Baltimore,39.303355,-76.670951
30,Baltimore City,0219,Yorkwood Elementary,240009000340,2018,4,64,50,NA,NA,5931 Yorkwood Rd,Baltimore,39.36357,-76.581414
30,Baltimore City,0220,Morrell Park Elementary/Middle,240009000284,2018,3,50,50,8,NA,2601 Tolley St,Baltimore,39.262972,-76.650815
30,Baltimore City,0221,The Mount Washington School,240009000286,2018,3,57,41,34,NA,1801 Sulgrave Ave,Baltimore,39.36586,-76.654893
30,Baltimore City,0223,Pimlico Elementary,240009000299,2018,1,20,0,2,NA,3910 Barrington Road,Baltimore,39.33215,-76.684591
30,Baltimore City,0224,Grove Park Elementary,240009000226,2018,1,23,0,3,NA,5545 Kennison Ave,Baltimore,39.341937,-76.699429
30,Baltimore City,0225,Westport Academy,240009000331,2018,2,36,2,16,NA,2401 Nevada St,Baltimore,39.262066,-76.637721
30,Baltimore City,0226,Violetville Elementary/Middle,240009000326,2018,3,52,31,23,NA,1207 Pine Heights Ave,Baltimore,39.267879,-76.673752
30,Baltimore City,0228,John Ruhrah Elementary,240009000257,2018,3,53,21,46,NA,701 Rappolla Street,Baltimore,39.284008,-76.551827
30,Baltimore City,0229,Holabird Elementary,240009000247,2018,3,45,11,25,NA,1500 Imla St,Baltimore,39.275825,-76.538665
30,Baltimore City,0231,Brehms Lane Public Charter School,240009000161,2018,2,39,7,NA,NA,3536 Brehms Ln,Baltimore,39.3214,-76.566268
30,Baltimore City,0232,Thomas Jefferson Elementary,240009000322,2018,2,43,12,17,NA,605 Dryden Dr,Baltimore,39.295372,-76.697984
30,Baltimore City,0233,Roland Park Elementary/Middle,240009000306,2018,4,69,81,65,NA,5207 Roland Ave,Baltimore,39.357568,-76.634084
30,Baltimore City,0234,Arlington Elementary/Middle,240009000146,2018,2,42,11,13,NA,3705 W Rogers Ave,Baltimore,39.350314,-76.684348
30,Baltimore City,0235,Glenmount Elementary/Middle,240009000222,2018,3,58,38,44,NA,6211 Walther Ave,Baltimore,39.352385,-76.541212
30,Baltimore City,0236,Hamilton Elementary/Middle,240009000231,2018,4,63,30,80,NA,6101 Old Harford Rd,Baltimore,39.359768,-76.557694
30,Baltimore City,0237,Highlandtown Elementary #237,240009000244,2018,3,48,16,29,NA,231 S. Eaton Street,Baltimore,39.28909,-76.565004
30,Baltimore City,0239,Benjamin Franklin High School at Masonville Cove,240009000157,2018,2,37,NA,NA,12,1201 Cambria St,Baltimore,39.232679,-76.593555
30,Baltimore City,0240,Graceland Park/O'Donnel Heights Elementary,240009000224,2018,3,53,29,30,NA,6300 O'Donnell St,Baltimore,39.282305,-76.539957
30,Baltimore City,0241,Fallstaff Elementary,240009000199,2018,2,42,11,14,NA,3801 Fallstaff Rd,Baltimore,39.362172,-76.705535
30,Baltimore City,0242,Northwood Elementary,240009000293,2018,3,52,21,NA,NA,5201 Loch Raven Blvd,Baltimore,39.352542,-76.589478
30,Baltimore City,0243,Armistead Gardens Elementary,240009000147,2018,3,45,11,22,NA,5001 E Eager St,Baltimore,39.304822,-76.552678
30,Baltimore City,0245,Leith Walk Elementary,240009000268,2018,3,51,17,37,NA,1235 Sherwood Ave,Baltimore,39.364658,-76.591527
30,Baltimore City,0246,Beechfield Elementary,240009000155,2018,2,43,24,4,NA,301 S Beechfield Ave,Baltimore,39.280752,-76.693394
30,Baltimore City,0247,Cross Country Elementary,240009000182,2018,2,43,7,23,NA,6100 Cross Country Blvd,Baltimore,39.362481,-76.687933
30,Baltimore City,0248,Sinclair Lane Elementary,240009000313,2018,2,41,8,NA,NA,3880 Sinclair Ln,Baltimore,39.315083,-76.560797
30,Baltimore City,0249,Medfield Heights Elementary,240009000279,2018,4,69,66,NA,NA,4300 Buchanan Ave,Baltimore,39.340593,-76.642511
30,Baltimore City,0250,"Dr. Bernard Harris, Sr. Elementary",240009000187,2018,2,38,5,NA,NA,1400 N Caroline St,Baltimore,39.306771,-76.598678
30,Baltimore City,0251,Callaway Elementary,240009000163,2018,3,47,15,NA,NA,3701 Fernhill Ave,Baltimore,39.336317,-76.678411
30,Baltimore City,0254,"Dr. Martin Luther King, Jr. Elementary",240009000188,2018,2,35,2,17,NA,3750 Greenspring Ave,Baltimore,39.333184,-76.656897
30,Baltimore City,0256,Calvin M. Rodwell Elementary,240009001390,2018,4,60,38,NA,NA,3501 Hillsdale Rd,Baltimore,39.330325,-76.694043
30,Baltimore City,0260,Frederick Elementary,240009001430,2018,2,38,5,NA,NA,201 North Bend Road,Baltimore,39.28439,-76.704921
30,Baltimore City,0261,Lockerman Bundy Elementary,240009000260,2018,1,26,1,NA,NA,301 N Pulaski St,Baltimore,39.292481,-76.649779
30,Baltimore City,0262,Empowerment Academy,240009001558,2018,4,66,59,71,NA,851 Braddish Ave,Baltimore,39.297576,-76.659186
30,Baltimore City,0314,Sharp-Leadenhall Elementary,240009001369,2018,2,36,4,NA,NA,150 W West St,Baltimore,39.276492,-76.618907
30,Baltimore City,0321,Midtown Academy,240009000883,2018,4,71,86,70,NA,1398 Mt Royal Ave,Baltimore,39.307666,-76.621724
30,Baltimore City,0322,New Song Academy,240009000884,2018,3,48,14,29,NA,1530 Presstman Street,Baltimore,39.305703,-76.643017
30,Baltimore City,0323,The Crossroads School,240009001291,2018,3,52,NA,34,NA,1601 E. Lombard Street,Baltimore,39.281886,-76.596819
30,Baltimore City,0325,ConneXions: A  Community Based Arts School,240009001302,2018,2,30,NA,2,10,2801 Dukeland St,Baltimore,39.318267,-76.664387
30,Baltimore City,0326,City Neighbors Charter School,240009001478,2018,4,66,49,77,NA,4301 Raspe Ave,Baltimore,39.348973,-76.534612
30,Baltimore City,0327,Patterson Park Public Charter School,240009001480,2018,4,63,72,39,NA,27 N Lakewood Ave,Baltimore,39.292808,-76.578875
30,Baltimore City,0328,Southwest Baltimore Charter School,240009001527,2018,3,52,16,49,NA,1300 Herkimer St,Baltimore,39.28179,-76.638555
30,Baltimore City,0330,Northwood Appold Community Academy,240009001529,2018,1,27,1,NA,NA,4417 Loch Raven Blvd,Baltimore,39.34567,-76.591792
30,Baltimore City,0332,The Green School,240009001571,2018,4,66,57,NA,NA,2851 Kentucky Avenue,Baltimore,39.324285,-76.571891
30,Baltimore City,0333,Independence School Local I,240009001632,2018,2,38,NA,NA,13,2801 N Dukeland Street,Baltimore,39.318262,-76.664397
30,Baltimore City,0335,Baltimore International Academy,240009001631,2018,3,56,21,62,NA,4410 Frankford Avenue,Baltimore,39.33608,-76.548761
30,Baltimore City,0336,Baltimore Montessori Public Charter School,240009001657,2018,3,57,22,61,NA,1600 Guilford Avenue,Baltimore,39.308247,-76.612552
30,Baltimore City,0337,Afya Public Charter School,240009001661,2018,2,38,NA,10,NA,2800 Brendan Avenue,Baltimore,39.324238,-76.572477
30,Baltimore City,0339,Friendship Academy of Engineering and Technology,240009001659,2018,1,28,NA,1,14,2500 E. Northern Parkway,Baltimore,39.36671,-76.560541
30,Baltimore City,0341,The Reach! Partnership School,240009001663,2018,2,35,NA,NA,11,2801 St. Lo Drive,Baltimore,39.31769,-76.585251
30,Baltimore City,0342,K.A.S.A. (Knowledge And Success Academy),240009001665,2018,1,21,NA,0,4,2000 Edgewood Street,Baltimore,39.30995,-76.677901
30,Baltimore City,0345,Joseph C. Briscoe Academy,240009001662,2018,1,23,NA,2,NA,900 Druid Hill Avenue,Baltimore,39.298574,-76.624897
30,Baltimore City,0346,City Neighbors Hamilton,240009001680,2018,3,50,8,57,NA,5609 Sefton Avenue,Baltimore,39.350482,-76.554826
30,Baltimore City,0347,KIPP Academy,240009001681,2018,2,38,3,18,NA,4701 Greenspring Avenue,Baltimore,39.345381,-76.657703
30,Baltimore City,0348,Baltimore Leadership School for Young Women,240009001682,2018,3,49,NA,12,41,128 W. Franklin Street,Baltimore,39.295256,-76.618091
30,Baltimore City,0349,N.A.C.A. Freedom and Democracy Academy II,240009001678,2018,2,36,NA,6,15,2500 E. Northern Parkway,Baltimore,39.36671,-76.560541
30,Baltimore City,0357,Banneker Blake Academy for Arts and Sciences,240009001733,2018,2,40,NA,13,NA,1101 Winston Avenue,Baltimore,39.348554,-76.60019
30,Baltimore City,0362,Bard High School Early College,240009001735,2018,4,65,NA,NA,60,2801 N Dukeland Street,Baltimore,39.317956,-76.664359
30,Baltimore City,0364,Bluford Drew Jemison STEM Academy West,240009001675,2018,1,26,NA,0,13,2000 Edgewood Street,Baltimore,39.310294,-76.676618
30,Baltimore City,0368,Elmer A. Henderson: Johns Hopkins Partner School,240009001670,2018,3,54,19,55,NA,2100 Ashland Avenue,Baltimore,39.301277,-76.587249
30,Baltimore City,0371,Lillie May Carroll Jackson School,240009001734,2018,2,43,1,57,NA,900 Woodbourne Avenue,Baltimore,39.355391,-76.600959
30,Baltimore City,0373,Tunbridge Public Charter School,240009001689,2018,4,71,60,93,NA,5504 York Rd,Baltimore,39.357622,-76.6102
30,Baltimore City,0374,Vanguard Collegiate Middle School,240009001693,2018,2,32,NA,5,NA,5000 Truesdale Ave,Baltimore,39.320485,-76.546061
30,Baltimore City,0375,Baltimore Collegiate School for Boys,240009001736,2018,2,41,3,28,NA,1101 Winston Avenue,Baltimore,39.348554,-76.60019
30,Baltimore City,0376,City Neighbors High School,240009001690,2018,3,46,NA,NA,24,5609 Sefton Ave,Baltimore,39.350482,-76.554826
30,Baltimore City,0377,Green Street Academy,240009001691,2018,2,43,NA,8,31,125 N Hilton Street,Baltimore,39.28837,-76.671371
30,Baltimore City,0379,Roots and Branches School,240009001709,2018,1,12,0,NA,NA,1807 Harlem Avenue,Baltimore,39.29609,-76.646651
30,Baltimore City,0381,Monarch Academy Public Charter School,240009001702,2018,2,30,3,4,NA,2525 Kirk Avenue,Baltimore,39.31899,-76.600381
30,Baltimore City,0382,Baltimore Design School,240009001703,2018,3,46,NA,11,35,1500 Barclay Street,Baltimore,39.30722,-76.610928
30,Baltimore City,0384,Creative City Public Charter School,240009001716,2018,1,21,0,NA,NA,2810 Shirley Avenue,Baltimore,39.333956,-76.665153
30,Baltimore City,0400,Edmondson-Westside High,240009000194,2018,3,45,NA,NA,22,501 N Athol Ave,Baltimore,39.29139,-76.688034
30,Baltimore City,0403,Baltimore Polytechnic Institute,240009000151,2018,5,78,NA,NA,87,1400 W Cold Spring Ln,Baltimore,39.346008,-76.643051
30,Baltimore City,0405,Patterson High,240009000297,2018,2,34,NA,NA,9,100 Kane St,Baltimore,39.29279,-76.537205
30,Baltimore City,0406,Forest Park High,240009000203,2018,2,35,NA,NA,10,6900 Park Heights Ave,Baltimore,39.3326,-76.689406
30,Baltimore City,0407,Western High,240009000330,2018,3,58,NA,NA,43,4600 Falls Rd,Baltimore,39.347203,-76.642638
30,Baltimore City,0410,Mergenthaler Vocational-Technical High,240009000280,2018,3,45,NA,NA,22,3500 Hillen Rd,Baltimore,39.332233,-76.591098
30,Baltimore City,0413,Achievement Academy @ Harbor City High,240009000236,2018,1,24,NA,NA,2,2201 Pinewood Avenue,Baltimore,39.36597,-76.569651
30,Baltimore City,0414,Paul Laurence Dunbar High,240009000298,2018,3,46,NA,NA,25,1400 Orleans Street,Baltimore,39.29554,-76.59848
30,Baltimore City,0415,Baltimore School for the Arts,240009001391,2018,5,77,NA,NA,84,712 Cathedral Street,Baltimore,39.29831,-76.61728
30,Baltimore City,0416,Digital Harbor High School,240009001313,2018,2,41,NA,NA,17,1100 Covington St,Baltimore,39.276597,-76.607535
30,Baltimore City,0419,Reginald F. Lewis High School,240009001331,2018,2,30,NA,NA,6,6401 Pioneer Drive,Baltimore,39.365624,-76.571874
30,Baltimore City,0421,National Academy Foundation,240009001339,2018,2,32,NA,3,12,540 N. Caroline Street,Baltimore,39.296846,-76.597726
30,Baltimore City,0422,New Era Academy,240009001559,2018,1,26,NA,0,11,2700 Seamon Ave,Baltimore,39.252954,-76.621294
30,Baltimore City,0427,Academy for College and Career Exploration,240009001381,2018,1,24,NA,0,7,2801 Saint Lo Drive,Baltimore,39.330807,-76.637774
30,Baltimore City,0429,Vivien T. Thomas Medical Arts Academy,240009001385,2018,2,40,NA,NA,15,100 N Calhoun St,Baltimore,39.290266,-76.639953
30,Baltimore City,0430,Augusta Fells Savage Institute of Visual Arts,240009001387,2018,2,33,NA,NA,7,1500 Harlem Ave,Baltimore,39.297281,-76.640882
